Generation	Fitness	ShootingFitness	AimingFitness	Shots	Misses	WrongReloads
303	415.890470333	356.5	59.3904703333	855.333333333	142.333333333	11.3333333333	
304	422.128506	359.666666	62.46184	880.0	160.666666667	8.0	
305	406.036232	345.666664	60.3695676667	839.0	147.666666667	11.3333333333	
306	420.110961	359.499999	60.610962	882.666666667	163.666666667	12.0	
307	408.401123333	347.000000667	61.4011223333	871.666666667	177.666666667	10.0	
308	420.004977667	360.333331667	59.671646	870.666666667	150.0	11.3333333333	
309	420.814331667	358.500002333	62.3143293333	905.333333333	188.333333333	8.33333333333	
310	407.763739667	345.166666667	62.5970733333	837.0	146.666666667	11.6666666667	
311	403.132818	340.166668333	62.96615	829.666666667	149.333333333	9.33333333333	
312	419.685395	359.833332333	59.8520623333	860.666666667	141.0	8.66666666667	
313	424.892504667	362.333334	62.5591706667	871.333333333	146.666666667	9.0	
314	425.699458333	363.499998333	62.1994603333	871.666666667	144.666666667	9.0	
315	414.515851	355.166666333	59.3491843333	873.333333333	163.0	12.0	
316	423.225911333	363.166667333	60.0592443333	893.333333333	167.0	11.3333333333	
317	411.437632	349.999998333	61.4376333333	858.333333333	158.333333333	10.0	
318	421.61211	359.500003333	62.112107	866.333333333	147.333333333	9.0	
319	430.970499667	369.0	61.9704993333	896.0	158.0	8.33333333333	
320	422.183049	359.666667333	62.5163813333	846.0	126.666666667	9.0	
321	424.838504333	363.666668667	61.171836	918.333333333	191.0	3.33333333333	
322	418.397958667	358.666666	59.7312926667	866.666666667	149.333333333	11.0	
323	418.101501	359.333335667	58.7681656667	906.0	187.333333333	9.33333333333	
324	412.228139333	350.333333	61.894806	862.666666667	162.0	6.66666666667	
325	416.844516333	354.333331	62.5111856667	869.666666667	161.0	7.66666666667	
326	418.329562333	357.333335333	60.9962276667	855.333333333	140.666666667	11.0	
327	416.284985667	354.833333667	61.451652	894.666666667	185.0	6.0	
328	420.987919	361.000001333	59.9879173333	921.0	199.0	8.33333333333	
329	428.258566333	367.500000333	60.7585656667	932.333333333	197.333333333	5.33333333333	
330	416.121541333	354.333334333	61.788207	850.0	141.333333333	6.66666666667	
331	410.569447	349.833334	60.736113	870.333333333	170.666666667	12.0	
332	431.612433	371.666667	59.9457653333	926.0	182.666666667	4.33333333333	
333	430.643954333	370.666666667	59.9772876667	942.333333333	201.0	5.0	
334	425.495787	362.000002333	63.4957846667	910.333333333	186.333333333	10.0	
335	416.547378	355.166667667	61.3807103333	887.0	176.666666667	10.6666666667	
336	429.220429	372.333333333	56.8870956667	937.333333333	192.666666667	12.0	
337	428.456922	370.166667333	58.2902546667	969.666666667	229.333333333	8.66666666667	
338	442.141517667	379.833335667	62.3081816667	949.333333333	189.666666667	5.66666666667	
339	440.571570333	381.166664667	59.4049056667	987.0	224.666666667	12.0	
340	441.011505667	380.666664	60.344842	954.0	192.666666667	11.3333333333	
341	428.920389333	370.666665	58.2537243333	951.0	209.666666667	11.0	
342	437.293247667	376.833335667	60.4599126667	965.333333333	211.666666667	11.6666666667	
343	449.073947333	389.999999333	59.0739476667	1027.66666667	247.666666667	4.66666666667	
344	436.930907333	380.666664667	56.2642423333	1082.0	320.666666667	6.66666666667	
345	436.071527667	376.333335667	59.738192	996.666666667	244.0	9.0	
346	434.268409333	374.666665	59.6017443333	928.0	178.666666667	12.0	
347	437.148632667	377.333334	59.8152986667	961.333333333	206.666666667	13.6666666667	
348	441.973528333	382.333334333	59.640194	1026.0	261.333333333	7.33333333333	
349	449.250711667	389.666666333	59.5840453333	1032.33333333	253.0	4.33333333333	
350	438.797797	378.666666333	60.131131	994.333333333	237.0	8.66666666667	
351	437.544328	377.333333667	60.2109936667	1002.33333333	247.666666667	6.33333333333	
352	439.224472667	381.833334	57.3911386667	952.333333333	188.666666667	13.6666666667	
353	432.617429333	374.166665	58.4507646667	945.0	196.666666667	9.66666666667	
354	432.017428333	375.166665667	56.850763	946.333333333	196.0	16.0	
355	449.314473333	388.166664	61.147809	990.666666667	214.333333333	9.33333333333	
356	439.166744667	375.999999667	63.1667453333	963.333333333	211.333333333	10.6666666667	
357	435.678857	375.166666667	60.51219	945.0	194.666666667	8.0	
358	429.753187333	371.333335333	58.419852	927.333333333	184.666666667	11.6666666667	
359	447.745420333	387.666666	60.0787553333	964.333333333	189.0	8.66666666667	
360	435.941325	376.666665667	59.274659	975.666666667	222.333333333	13.3333333333	
361	442.231087667	381.833333	60.3977546667	964.666666667	201.0	12.0	
362	445.841209333	386.333334667	59.5078743333	989.0	216.333333333	9.66666666667	
363	445.731109667	385.500001667	60.231108	1009.66666667	238.666666667	9.33333333333	
364	443.119249	382.166668	60.952581	1003.33333333	239.0	9.0	
365	433.286204333	375.833333333	57.452871	987.0	235.333333333	6.33333333333	
366	438.732941333	378.000002667	60.732939	954.0	198.0	6.33333333333	
367	448.208850667	390.666667	57.5421836667	1057.0	275.666666667	8.33333333333	
368	440.471848333	380.333332667	60.1385156667	996.333333333	235.666666667	10.0	
369	448.877492	386.499999	62.3774933333	1015.0	242.0	7.66666666667	
370	434.101224667	374.833332	59.2678926667	990.333333333	240.666666667	6.0	
