Generation	Fitness	ShootingFitness	AimingFitness	Shots	Misses	WrongReloads
112	125.575271	82.6666673333	42.9086036667	643.333333333	478.0	11.6666666667	
113	114.659452333	68.1666666667	46.4927853333	636.333333333	500.0	1.66666666667	
114	123.316979333	75.833334	47.4836456667	643.666666667	492.0	1.66666666667	
115	121.374116333	79.5000003333	41.874116	644.666666667	485.666666667	10.0	
116	133.790661	89.9999996667	43.7906613333	679.666666667	499.666666667	8.0	
117	132.046056	92.666667	39.379389	657.666666667	472.333333333	13.6666666667	
118	131.056954	88.4999993333	42.5569543333	630.333333333	453.333333333	13.0	
119	128.225587333	82.8333336667	45.3922533333	645.666666667	480.0	7.0	
120	121.474055	78.0	43.4740553333	626.333333333	470.333333333	12.6666666667	
121	132.927141333	89.3333326667	43.5938083333	664.333333333	485.666666667	10.0	
122	118.535859	75.9999993333	42.5358596667	629.0	477.0	9.33333333333	
123	130.687962667	88.1666653333	42.5212973333	638.666666667	462.333333333	9.0	
124	126.259567333	82.0000003333	44.259567	605.0	441.0	10.0	
125	127.65216	84.166666	43.485494	605.666666667	437.333333333	15.3333333333	
126	132.345289	82.9999996667	49.345289	663.333333333	497.333333333	3.0	
127	127.115407667	84.8333346667	42.2820733333	642.333333333	472.666666667	12.6666666667	
128	126.646569667	77.6666666667	48.979903	642.666666667	487.333333333	3.0	
129	132.902196667	84.333332	48.5688646667	615.333333333	446.666666667	4.66666666667	
130	129.735251	82.8333333333	46.9019173333	645.333333333	479.666666667	3.0	
131	126.201574667	77.166667	49.0349076667	640.0	485.666666667	4.0	
132	129.086979	79.9999996667	49.086979	679.333333333	519.333333333	1.66666666667	
133	129.656410333	81.333333	48.3230776667	649.333333333	486.666666667	2.66666666667	
134	127.808284	80.166666	47.641618	633.333333333	473.0	3.66666666667	
135	129.724938333	80.3333336667	49.391605	657.333333333	496.666666667	1.0	
136	139.029730667	87.333333	51.6963976667	636.333333333	461.666666667	1.0	
137	134.354693667	92.666667	41.6880266667	677.333333333	492.0	12.3333333333	
138	134.581049333	85.3333336667	49.2477156667	677.333333333	506.666666667	0.666666666667	
139	154.303067333	110.833332667	43.4697346667	709.333333333	487.666666667	7.0	
140	144.786947667	90.333334	54.453614	616.666666667	436.0	8.0	
141	142.852681	92.3333333333	50.5193473333	687.0	502.333333333	0.333333333333	
142	157.747731333	104.333333333	53.414398	639.666666667	431.0	12.0	
143	153.778077333	108.0	45.778077	660.0	444.0	6.66666666667	
144	150.605698667	106.500000333	44.1056986667	726.333333333	513.333333333	5.66666666667	
145	151.224592	103.166666333	48.0579256667	688.333333333	482.0	0.666666666667	
146	155.959630667	105.666667	50.292964	660.0	448.666666667	0.333333333333	
147	156.089366333	102.333334	53.7560323333	583.333333333	378.666666667	23.0	
148	158.783379667	104.500000333	54.2833793333	640.333333333	431.333333333	13.0	
149	161.669430333	106.500000333	55.1694303333	650.333333333	437.333333333	14.3333333333	
150	152.951746	101.333332667	51.6184133333	634.333333333	431.666666667	20.3333333333	
151	160.94024	108.833333333	52.1069066667	704.666666667	487.0	11.3333333333	
152	157.210998	110.166667667	47.0443306667	701.666666667	481.333333333	19.0	
153	164.264880333	107.666667	56.5982136667	655.666666667	440.333333333	12.3333333333	
154	165.770408333	115.666666333	50.1037416667	698.666666667	467.333333333	17.3333333333	
155	156.877149333	102.0	54.877149	622.333333333	418.333333333	15.3333333333	
156	168.841531333	112.333333667	56.5081976667	683.333333333	458.666666667	9.66666666667	
157	162.941139	110.166667	52.774472	590.333333333	370.0	25.3333333333	
158	167.102251333	111.666666	55.4355853333	686.0	462.666666667	9.66666666667	
159	166.824085667	111.000000333	55.8240853333	663.333333333	441.333333333	13.3333333333	
160	175.429334667	117.999999333	57.4293353333	706.666666667	470.666666667	9.66666666667	
161	169.162881333	112.000000667	57.1628803333	700.0	476.0	13.3333333333	
162	177.973122	121.166666667	56.8064553333	727.0	484.666666667	8.33333333333	
163	175.584605333	122.500000333	53.0846053333	701.333333333	456.333333333	17.0	
164	174.177742667	116.333333667	57.8444083333	704.333333333	471.666666667	13.0	
165	176.078938667	127.5	48.578939	709.333333333	454.333333333	23.0	
166	176.919604333	120.0	56.9196046667	713.333333333	473.333333333	15.6666666667	
167	182.356345333	128.166666667	54.1896783333	714.333333333	458.0	15.0	
168	179.604664333	124.000000333	55.604664	680.666666667	432.666666667	18.6666666667	
169	183.718946667	128.833333	54.885614	714.0	456.333333333	12.0	
170	193.738955667	139.333333333	54.4056223333	727.333333333	448.666666667	0.666666666667	
171	203.591084667	153.999999	49.5910853333	870.333333333	562.333333333	3.0	
172	208.528392333	158.999999333	49.5283926667	868.666666667	550.666666667	2.33333333333	
173	214.324999	163.000000333	51.324999	877.666666667	551.666666667	1.33333333333	
174	219.125435667	165.666666	53.4587696667	904.666666667	573.333333333	2.66666666667	
175	213.316461	162.0	51.3164613333	914.0	590.0	2.0	
176	216.988353333	166.499999333	50.4883533333	893.333333333	560.333333333	1.33333333333	
177	217.087938333	163.166665333	53.9212736667	842.666666667	516.333333333	3.0	
178	227.374235667	174.333332	53.0409033333	880.0	531.333333333	1.33333333333	
179	211.234584333	157.666666	53.5679183333	839.0	523.666666667	1.66666666667	
180	217.723242667	165.666666667	52.0565763333	884.0	552.666666667	1.66666666667	
181	230.847860667	179.166667333	51.6811933333	876.666666667	518.333333333	1.66666666667	
182	235.043098	183.666666333	51.3764313333	914.666666667	547.333333333	2.66666666667	
183	225.561483667	172.999998333	52.5614856667	911.333333333	565.333333333	0.666666666667	
184	238.623634667	184.666668	53.9569666667	936.0	566.666666667	3.66666666667	
185	234.04287	181.500000667	52.5428693333	895.0	532.0	1.66666666667	
186	257.301265667	200.666665667	56.6345996667	944.666666667	543.333333333	2.66666666667	
187	249.414316	196.000001	53.4143153333	902.0	510.0	1.66666666667	
188	240.730413667	187.166666667	53.563747	920.666666667	546.333333333	2.33333333333	
189	244.569584	191.833334	52.7362496667	919.0	535.333333333	2.0	
190	245.258985333	191.666668667	53.5923166667	944.666666667	561.333333333	2.33333333333	
191	248.256011	194.499998667	53.7560123333	914.0	525.0	2.66666666667	
