Generation	Fitness	ShootingFitness	AimingFitness	Shots	Misses	WrongReloads
84	88.0321883333	25.6666666667	62.3655216667	647.333333333	596.0	0.0	
85	91.2924963333	28.4999996667	62.7924963333	674.333333333	617.333333333	1.66666666667	
86	88.6055716667	26.6666666667	61.9389046667	616.666666667	563.333333333	8.66666666667	
87	88.785615	25.3333333333	63.4522816667	651.333333333	600.666666667	2.0	
88	90.9514836667	28.1666666667	62.784817	626.0	569.666666667	8.66666666667	
89	89.8602953333	26.666667	63.1936283333	628.0	574.666666667	1.33333333333	
90	90.2823263333	27.3333336667	62.9489926667	575.0	520.333333333	12.0	
91	91.6384273333	28.8333333333	62.805094	605.333333333	547.666666667	7.0	
92	88.9190986667	27.3333336667	61.5857653333	582.0	527.333333333	8.0	
93	90.6586713333	26.1666666667	64.492005	653.666666667	601.333333333	3.0	
94	91.303418	28.8333336667	62.4700843333	628.0	570.333333333	7.0	
95	92.328887	26.4999996667	65.8288873333	619.0	566.0	2.33333333333	
96	91.0177396667	28.333333	62.684407	647.0	590.333333333	5.66666666667	
97	91.537401	27.9999996667	63.5374013333	620.0	564.0	1.33333333333	
98	93.2836886667	29.9999996667	63.2836893333	667.333333333	607.333333333	7.33333333333	
99	95.91935	33.333333	62.586017	776.333333333	709.666666667	7.33333333333	
100	94.7910003333	31.3333333333	63.4576666667	702.333333333	639.666666667	6.0	
101	95.3748486667	31.666667	63.7081816667	739.666666667	676.333333333	4.0	
102	96.8470486667	33.3333333333	63.5137153333	739.333333333	672.666666667	7.33333333333	
103	93.1250576667	29.0	64.1250576667	668.0	610.0	1.33333333333	
104	96.9716743333	31.6666666667	65.3050076667	782.0	718.666666667	2.66666666667	
105	96.8462793333	32.4999996667	64.3462796667	760.333333333	695.333333333	2.0	
106	92.558039	28.666666	63.891373	717.666666667	660.333333333	2.33333333333	
107	93.6139356667	30.333333	63.2806023333	762.0	701.333333333	2.66666666667	
108	94.7521486667	32.166667	62.5854816667	736.666666667	672.333333333	6.33333333333	
109	96.6817583333	32.1666666667	64.5150916667	766.0	701.666666667	0.333333333333	
110	91.5768733333	28.8333333333	62.74354	673.333333333	615.666666667	5.66666666667	
111	95.947719	32.8333336667	63.114386	759.0	693.333333333	3.33333333333	
112	96.6893043333	32.666667	64.0226373333	719.0	653.666666667	4.0	
113	92.6509076667	29.3333333333	63.3175743333	716.666666667	658.0	2.0	
114	95.8175713333	33.4999996667	62.317572	776.0	709.0	6.33333333333	
115	95.832056	34.0	61.8320553333	711.333333333	643.333333333	10.0	
116	94.559141	32.0000006667	62.5591403333	748.0	684.0	15.0	
117	94.4625356667	31.833333	62.629203	678.0	614.333333333	7.66666666667	
118	92.7037086667	28.5000003333	64.2037083333	705.0	648.0	2.33333333333	
119	93.771931	28.8333333333	64.9385973333	739.333333333	681.666666667	1.66666666667	
120	99.85408	33.8333336667	66.0207466667	805.0	737.333333333	1.66666666667	
121	92.9144223333	27.4999993333	65.4144226667	736.0	681.0	0.666666666667	
122	94.5062246667	30.3333333333	64.1728913333	727.0	666.333333333	0.666666666667	
123	97.1131213333	32.6666666667	64.4464546667	698.0	632.666666667	5.0	
124	94.7009903333	31.6666666667	63.0343233333	644.666666667	581.333333333	6.0	
125	95.908522	31.8333333333	64.0751886667	745.333333333	681.666666667	1.66666666667	
126	95.5403406667	32.3333333333	63.207008	748.333333333	683.666666667	4.33333333333	
127	98.7571036667	34.1666673333	64.5904366667	716.0	647.666666667	7.33333333333	
128	97.405985	33.5	63.905985	717.333333333	650.333333333	7.33333333333	
129	97.5900913333	32.6666663333	64.923425	749.666666667	684.333333333	6.33333333333	
130	100.722200667	34.0000006667	66.7222	797.0	729.0	6.33333333333	
131	101.930668333	37.3333326667	64.597335	862.333333333	787.666666667	7.33333333333	
132	101.815989	38.8333336667	62.9826556667	703.666666667	626.0	12.0	
133	102.913454333	38.4999996667	64.4134546667	740.666666667	663.666666667	12.0	
134	102.540119667	38.5	64.04012	731.666666667	654.666666667	16.6666666667	
135	103.868083333	39.1666663333	64.701417	740.666666667	662.333333333	16.6666666667	
136	105.745148333	40.3333333333	65.4118156667	821.0	740.333333333	19.3333333333	
137	108.664783333	43.8333333333	64.8314506667	751.333333333	663.666666667	18.0	
138	107.645047333	43.3333326667	64.311715	779.333333333	692.666666667	15.0	
139	110.487039	45.0000006667	65.4870383333	796.0	706.0	12.6666666667	
140	108.665212667	42.8333333333	65.8318793333	783.333333333	697.666666667	13.0	
141	109.030055667	44.666666	64.36339	754.666666667	665.333333333	14.6666666667	
142	108.100797	41.8333336667	66.267463	746.0	662.333333333	12.0	
143	111.380619333	46.0000006667	65.3806186667	806.333333333	714.333333333	14.0	
144	110.167205667	43.833333	66.3338726667	773.333333333	685.666666667	21.6666666667	
145	114.512806333	48.0000003333	66.5128063333	857.333333333	761.333333333	15.0	
146	110.353276667	45.8333326667	64.519944	782.0	690.333333333	12.6666666667	
147	104.15263	41.166666	62.9859636667	753.0	670.666666667	16.0	
148	107.952019	42.3333333333	65.6186856667	777.333333333	692.666666667	14.3333333333	
149	107.171478667	43.8333333333	63.3381453333	737.666666667	650.0	15.6666666667	
150	108.687664667	44.3333336667	64.354331	784.333333333	695.666666667	13.3333333333	
151	113.804638333	46.3333336667	67.471305	800.333333333	707.666666667	14.6666666667	
152	113.6592	48.333333	65.3258666667	796.0	699.333333333	15.6666666667	
153	107.386361	42.8333336667	64.5530276667	713.333333333	627.666666667	16.6666666667	
154	111.807862667	46.333333	65.474529	808.333333333	715.666666667	15.0	
155	109.956052	43.4999993333	66.4560526667	767.0	680.0	11.0	
156	112.240846667	45.666666	66.574181	754.666666667	663.333333333	15.3333333333	
157	111.928367333	45.8333333333	66.0950343333	758.333333333	666.666666667	15.6666666667	
158	108.783582667	44.6666663333	64.1169163333	749.333333333	660.0	15.0	
159	111.706978333	47.4999996667	64.2069786667	762.333333333	667.333333333	21.3333333333	
160	113.781358667	47.3333336667	66.448025	759.0	664.333333333	16.6666666667	
161	114.025082	46.8333333333	67.1917486667	781.333333333	687.666666667	16.6666666667	
162	110.378278	44.166667	66.211611	762.333333333	674.0	19.3333333333	
163	111.888282333	47.166666	64.7216163333	785.666666667	691.333333333	16.0	
164	113.758961333	48.833333	64.9256283333	783.333333333	685.666666667	17.3333333333	
165	111.238032333	44.6666666667	66.571366	798.333333333	709.0	15.0	
166	114.903935333	47.9999996667	66.903936	723.0	627.0	15.0	
167	116.237361	48.8333336667	67.4040273333	756.333333333	658.666666667	14.3333333333	
168	116.202091	49.9999996667	66.202091	735.666666667	635.666666667	21.6666666667	
169	118.940134	53.3333336667	65.6068006667	684.333333333	577.666666667	13.0	
170	125.686030333	62.833333	62.8526966667	580.0	454.333333333	8.0	
171	122.472860667	59.9999996667	62.4728613333	605.333333333	485.333333333	13.0	
172	124.267769667	59.833333	64.4344373333	554.666666667	435.0	11.0	
173	123.271044	59.3333333333	63.93771	609.0	490.333333333	7.0	
174	123.080140333	62.0	61.08014	573.333333333	449.333333333	9.33333333333	
175	129.431136667	67.666666	61.7644706667	555.0	419.666666667	9.33333333333	
176	125.840542	63.3333333333	62.507209	573.0	446.333333333	18.0	
177	128.784125667	67.6666653333	61.1174603333	608.666666667	473.333333333	18.3333333333	
178	132.014371	70.1666656667	61.8477053333	601.333333333	461.0	16.6666666667	
179	130.108231333	68.0000006667	62.1082306667	568.333333333	432.333333333	22.6666666667	
180	130.606276333	69.499999	61.1062773333	621.0	482.0	14.6666666667	
181	134.224664333	72.3333336667	61.891331	570.333333333	425.666666667	21.6666666667	
182	131.117541333	68.8333326667	62.2842086667	601.333333333	463.666666667	15.6666666667	
183	132.202658333	74.166666	58.0359926667	636.333333333	488.0	19.0	
184	133.732181	72.5	61.232181	573.333333333	428.333333333	18.3333333333	
185	136.319289333	74.8333326667	61.4859563333	561.0	411.333333333	22.6666666667	
186	137.034277667	76.1666676667	60.86761	555.333333333	403.0	25.3333333333	
187	138.417924667	76.666667	61.7512576667	598.333333333	445.0	19.3333333333	
188	139.199642333	76.333334	62.8663086667	598.0	445.333333333	18.3333333333	
189	140.713257667	77.1666653333	63.5465923333	569.666666667	415.333333333	19.3333333333	
190	136.503995667	74.833333	61.6706626667	566.666666667	417.0	21.3333333333	
191	134.180228	72.166667	62.0135613333	607.333333333	463.0	15.3333333333	
192	136.601618	74.3333326667	62.2682853333	499.666666667	351.0	21.6666666667	
193	138.480772333	74.6666666667	63.8141056667	538.333333333	389.0	13.6666666667	
194	142.001579333	78.9999996667	63.0015793333	579.666666667	421.666666667	16.0	
195	134.283232333	73.999999	60.2832336667	592.333333333	444.333333333	15.0	
196	136.528452667	74.333334	62.1951186667	593.0	444.333333333	18.3333333333	
197	137.473977	75.4999996667	61.9739773333	556.666666667	405.666666667	19.3333333333	
198	134.016097667	72.0000006667	62.016097	578.333333333	434.333333333	16.0	
199	138.762804333	76.8333333333	61.9294716667	591.666666667	438.0	21.0	
200	140.138199333	77.0000003333	63.138199	590.666666667	436.666666667	16.3333333333	
201	137.226241	74.0000003333	63.226241	564.0	416.0	16.3333333333	
202	134.912219667	73.333333	61.578886	554.666666667	408.0	19.3333333333	
203	137.301206667	74.3333333333	62.9678733333	572.333333333	423.666666667	16.3333333333	
204	136.966631667	75.333334	61.6332983333	565.0	414.333333333	17.3333333333	
205	134.051940667	72.3333333333	61.7186073333	559.333333333	414.666666667	21.3333333333	
206	137.447283333	76.5000006667	60.9472826667	608.666666667	455.666666667	23.0	
207	137.102145	74.166667	62.9354783333	571.0	422.666666667	17.0	
208	136.396829667	72.666666	63.7301636667	569.666666667	424.333333333	13.0	
209	135.626549	73.5	62.1265486667	567.0	420.0	21.6666666667	
210	133.342323667	71.5000003333	61.8423233333	517.333333333	374.333333333	22.3333333333	
211	139.849362333	77.0000003333	62.849362	552.0	398.0	16.0	
212	139.667898333	75.3333333333	64.3345653333	540.0	389.333333333	16.6666666667	
213	135.863995667	73.5	62.3639956667	596.0	449.0	15.3333333333	
214	136.201505333	74.4999996667	61.7015053333	506.0	357.0	20.3333333333	
215	141.737644	79.1666673333	62.570977	622.666666667	464.333333333	9.66666666667	
216	142.512228333	79.5000006667	63.0122283333	610.0	451.0	16.6666666667	
217	131.920055667	68.333333	63.5867226667	518.666666667	382.0	18.6666666667	
218	137.366689333	76.8333333333	60.533356	564.333333333	410.666666667	18.6666666667	
219	132.499392667	71.8333343333	60.6660583333	580.333333333	436.666666667	20.3333333333	
220	136.360307667	73.8333323333	62.5269753333	553.0	405.333333333	16.3333333333	
221	134.173666667	69.666667	64.5069996667	525.333333333	386.0	17.6666666667	
222	140.869299667	78.1666666667	62.7026326667	545.666666667	389.333333333	18.0	
223	135.159553	72.8333343333	62.326219	584.666666667	439.0	16.0	
224	142.875236	78.8333333333	64.041903	549.0	391.333333333	14.3333333333	
225	139.201686667	78.8333343333	60.3683513333	547.0	389.333333333	25.3333333333	
226	136.036794667	73.8333336667	62.203461	530.666666667	383.0	18.6666666667	
227	133.982276	73.4999996667	60.4822766667	592.333333333	445.333333333	10.6666666667	
228	135.019661	75.3333336667	59.686327	574.0	423.333333333	18.0	
229	133.805178333	68.5	65.305178	588.0	451.0	11.6666666667	
230	136.084387333	72.6666673333	63.4177203333	579.333333333	434.0	13.6666666667	
231	136.301883333	72.500001	63.801882	542.0	397.0	18.6666666667	
232	140.569129333	75.1666683333	65.4024613333	566.333333333	416.0	9.33333333333	
233	136.035779333	74.833333	61.2024466667	564.666666667	415.0	19.6666666667	
234	138.065647333	74.666667	63.3989803333	557.666666667	408.333333333	13.0	
235	139.269927667	78.3333326667	60.9365946667	595.0	438.333333333	15.3333333333	
236	138.921737333	74.8333336667	64.0884033333	556.0	406.333333333	16.0	
237	133.139292	71.166666	61.9726253333	621.666666667	479.333333333	8.66666666667	
238	136.997358667	74.4999996667	62.497359	685.666666667	536.666666667	7.0	
239	142.163507	78.333333	63.8301733333	618.666666667	462.0	13.6666666667	
240	134.870032667	71.9999996667	62.8700333333	656.333333333	512.333333333	9.33333333333	
241	147.443592333	83.5000003333	63.943592	661.333333333	494.333333333	5.66666666667	
242	137.824643667	73.333334	64.4913093333	597.333333333	450.666666667	7.66666666667	
243	137.636652333	74.9999993333	62.6366533333	648.666666667	498.666666667	7.0	
244	142.568326	78.8333333333	63.7349926667	655.0	497.333333333	7.33333333333	
245	142.140304	77.4999993333	64.6403043333	578.0	423.0	17.0	
246	141.929385667	79.1666666667	62.762719	621.666666667	463.333333333	7.66666666667	
247	138.847213667	75.6666673333	63.1805463333	671.666666667	520.333333333	7.0	
248	146.543055	86.0	60.5430553333	635.333333333	463.333333333	8.66666666667	
249	136.89088	75.1666666667	61.724213	582.333333333	432.0	14.0	
250	142.671982667	81.1666656667	61.505317	666.333333333	504.0	8.66666666667	
251	143.586649	81.8333336667	61.7533153333	631.333333333	467.666666667	11.0	
252	146.053651	83.499999	62.5536513333	655.333333333	488.333333333	11.3333333333	
253	149.159506333	87.1666673333	61.9928393333	653.666666667	479.333333333	10.0	
254	142.824241667	77.9999986667	64.8242426667	547.0	391.0	15.6666666667	
255	140.520442333	80.0000013333	60.5204406667	666.666666667	506.666666667	10.0	
256	146.645867667	84.6666663333	61.979201	657.666666667	488.333333333	11.6666666667	
257	148.802215333	84.3333326667	64.4688823333	526.333333333	357.666666667	20.6666666667	
258	145.708845	83.6666666667	62.0421783333	668.0	500.666666667	10.6666666667	
259	146.07559	81.8333333333	64.242257	546.666666667	383.0	20.0	
260	149.428802	89.1666666667	60.2621356667	644.333333333	466.0	11.0	
261	148.75911	85.166666	63.5924443333	596.666666667	426.333333333	19.0	
262	148.830159333	85.833334	62.9968253333	577.0	405.333333333	22.6666666667	
263	146.446398667	84.9999993333	61.4463996667	687.0	517.0	10.3333333333	
264	160.231394333	97.0000006667	63.231394	683.333333333	489.333333333	10.3333333333	
265	153.398212667	91.0	62.3982126667	685.333333333	503.333333333	9.33333333333	
266	152.942356333	90.833334	62.1090223333	690.333333333	508.666666667	12.0	
267	143.661193	82.9999996667	60.6611933333	623.333333333	457.333333333	14.6666666667	
268	150.181941667	87.6666663333	62.5152753333	703.333333333	528.0	10.0	
269	151.621482	88.8333333333	62.7881486667	671.666666667	494.0	10.6666666667	
270	152.392466	90.0000003333	62.392466	662.333333333	482.333333333	13.0	
271	149.244847	86.8333333333	62.4115136667	657.333333333	483.666666667	12.3333333333	
272	152.582816333	88.3333336667	64.2494826667	556.0	379.333333333	15.3333333333	
273	154.278065333	90.3333333333	63.944732	669.333333333	488.666666667	10.6666666667	
274	149.669270667	85.833333	63.8359373333	580.0	408.333333333	22.3333333333	
275	160.449098333	96.9999983333	63.4490996667	663.333333333	469.333333333	13.3333333333	
276	152.141262333	90.333334	61.807928	692.0	511.333333333	9.66666666667	
277	154.436639333	92.6666676667	61.7699716667	693.333333333	508.0	9.0	
278	159.296109333	96.8333333333	62.462776	669.666666667	476.0	10.6666666667	
279	165.330991667	102.500000333	62.8309913333	672.333333333	467.333333333	10.3333333333	
280	154.993139	92.3333346667	62.6598043333	686.666666667	502.0	9.0	
281	148.490614667	88.8333323333	59.657282	748.0	570.333333333	8.66666666667	
282	155.170511333	92.0000006667	63.1705106667	686.0	502.0	8.66666666667	
283	157.034144333	95.0000003333	62.0341446667	675.333333333	485.333333333	11.0	
284	160.543190667	97.3333326667	63.2098576667	679.0	484.333333333	11.0	
285	157.550867	95.333333	62.2175343333	698.0	507.333333333	8.0	
286	157.278315333	92.3333326667	64.9449826667	584.333333333	399.666666667	19.0	
287	157.022928667	93.6666663333	63.3562626667	668.333333333	481.0	11.3333333333	
288	160.918959667	98.1666673333	62.7522923333	703.333333333	507.0	11.0	
289	157.507384	95.6666663333	61.8407176667	697.666666667	506.333333333	9.66666666667	
290	156.005576333	95.1666676667	60.838909	713.666666667	523.333333333	9.33333333333	
291	155.683904	93.5	62.183904	698.666666667	511.666666667	13.0	
292	155.664063333	87.1666676667	68.497396	636.333333333	462.0	15.3333333333	
293	156.288770333	94.6666656667	61.6221046667	668.666666667	479.333333333	10.3333333333	
294	155.351414	93.9999993333	61.3514146667	716.666666667	528.666666667	8.33333333333	
295	149.821257	89.1666673333	60.6545896667	680.333333333	502.0	10.3333333333	
296	155.565957333	92.0000013333	63.565956	604.0	420.0	21.0	
297	156.837695333	94.0	62.8376953333	665.333333333	477.333333333	9.0	
298	159.934902	94.4999993333	65.4349026667	616.0	427.0	14.0	
299	155.471002667	90.8333336667	64.637669	658.666666667	477.0	10.3333333333	
300	151.093229	87.3333333333	63.7598956667	595.333333333	420.666666667	18.6666666667	
301	154.666546667	91.1666673333	63.4998793333	709.333333333	527.0	8.33333333333	
302	161.007753	96.166666	64.841087	626.0	433.666666667	16.3333333333	
303	158.289519333	95.166666	63.1228536667	711.666666667	521.333333333	8.33333333333	
304	159.720404	95.1666676667	64.553736	622.333333333	432.0	17.0	
305	151.2281	88.4999996667	62.7281	579.0	402.0	22.0	
306	151.37796	88.0000013333	63.377959	654.666666667	478.666666667	9.33333333333	
307	155.893698	91.999999	63.8936993333	637.333333333	453.333333333	12.0	
308	153.631236667	87.833332	65.7979046667	620.333333333	444.666666667	12.6666666667	
309	152.402941667	89.6666666667	62.736275	654.333333333	475.0	10.3333333333	
310	161.270912	96.8333343333	64.437578	601.333333333	407.666666667	16.6666666667	
311	157.401231	92.1666673333	65.2345633333	676.0	491.666666667	10.3333333333	
312	153.939792667	93.0	60.9397926667	685.666666667	499.666666667	9.66666666667	
313	150.068262	86.3333326667	63.7349296667	578.0	405.333333333	21.0	
314	155.108566333	93.3333333333	61.7752333333	665.0	478.333333333	8.33333333333	
315	162.844526667	96.5000003333	66.3445266667	610.0	417.0	15.0	
316	153.701328333	91.3333333333	62.367995	652.666666667	470.0	9.66666666667	
317	155.353321	92.833332	62.519989	694.0	508.333333333	12.3333333333	
318	158.321144667	92.4999996667	65.8211446667	601.0	416.0	16.6666666667	
319	152.189702667	88.000001	64.1897013333	598.0	422.0	16.6666666667	
320	151.232754667	82.8333326667	68.3994216667	639.666666667	474.0	14.3333333333	
321	156.211239	93.3333343333	62.877905	680.0	493.333333333	11.3333333333	
322	161.783529333	99.3333326667	62.450197	702.0	503.333333333	7.0	
323	155.761561667	94.5	61.2615613333	712.0	523.0	7.0	
324	159.458100667	98.666667	60.7914333333	670.666666667	473.333333333	5.33333333333	
325	157.363663667	95.1666663333	62.1969973333	683.666666667	493.333333333	10.0	
326	159.670046333	92.5	67.1700463333	627.0	442.0	10.0	
327	164.660995667	103.833333	60.8276623333	637.0	429.333333333	10.6666666667	
328	158.662402667	98.333334	60.329069	670.333333333	473.666666667	6.33333333333	
329	173.853628333	108.666666667	65.1869616667	583.333333333	366.0	13.6666666667	
330	164.879823667	103.500000333	61.3798233333	601.0	394.0	16.3333333333	
331	166.690485333	106.166667333	60.5238183333	635.333333333	423.0	10.0	
332	164.301428	102.833332333	61.4680956667	557.666666667	352.0	16.3333333333	
333	164.967593	99.5	65.467593	603.0	404.0	11.0	
334	159.779765667	95.1666666667	64.6130993333	591.666666667	401.333333333	10.6666666667	
335	162.203571	98.5	63.7035706667	636.666666667	439.666666667	12.6666666667	
336	163.842413333	97.3333343333	66.509079	618.333333333	423.666666667	12.3333333333	
