Generation	Fitness	ShootingFitness	AimingFitness	Shots	Misses	WrongReloads
215	79.8981886667	20.1666666667	59.731522	730.0	689.666666667	1.66666666667	
216	80.4054943333	24.9999993333	55.4054943333	725.333333333	675.333333333	5.33333333333	
217	79.5120973333	22.5000003333	57.0120973333	746.333333333	701.333333333	6.33333333333	
218	83.1722146667	24.5	58.672215	709.0	660.0	10.6666666667	
219	80.8641066667	22.8333333333	58.030773	678.333333333	632.666666667	10.6666666667	
220	83.8866566667	29.0	54.8866563333	791.666666667	733.666666667	6.0	
221	83.1932866667	23.5	59.6932863333	754.333333333	707.333333333	5.33333333333	
222	82.166863	22.5	59.666863	694.0	649.0	8.33333333333	
223	83.31381	25.5	57.81381	768.0	717.0	3.0	
224	86.109042	25.666667	60.4423746667	755.333333333	704.0	6.33333333333	
225	79.62613	21.4999996667	58.1261306667	759.666666667	716.666666667	9.33333333333	
226	82.4485166667	25.0000003333	57.448516	695.0	645.0	13.0	
227	83.7335973333	22.6666666667	61.0669306667	705.333333333	660.0	4.66666666667	
228	83.425129	24.8333336667	58.5917956667	753.333333333	703.666666667	1.66666666667	
229	81.4905093333	21.833333	59.6571766667	773.333333333	729.666666667	3.66666666667	
230	82.414049	24.3333333333	58.0807156667	786.666666667	738.0	3.33333333333	
231	77.0899786667	20.4999996667	56.5899786667	735.333333333	694.333333333	6.66666666667	
232	83.1712226667	24.5000006667	58.671222	740.666666667	691.666666667	6.0	
233	82.5543856667	23.1666663333	59.3877186667	789.666666667	743.333333333	6.33333333333	
234	80.9791893333	26.1666666667	54.8125226667	799.0	746.666666667	5.33333333333	
235	80.8180656667	25.3333336667	55.4847326667	769.0	718.333333333	12.6666666667	
236	81.665409	26.6666663333	54.9987426667	801.0	747.666666667	5.0	
237	81.8697323333	22.5000003333	59.369732	731.0	686.0	11.6666666667	
238	82.265085	25.1666663333	57.098418	785.333333333	735.0	9.66666666667	
239	90.0732086667	34.4999996667	55.5732093333	865.0	796.0	7.66666666667	
240	87.6473113333	29.3333336667	58.3139776667	781.666666667	723.0	11.3333333333	
241	85.5409396667	28.166666	57.3742736667	794.333333333	738.0	5.33333333333	
242	89.246398	30.0	59.2463983333	809.0	749.0	2.33333333333	
243	91.727757	32.5	59.2277566667	781.666666667	716.666666667	12.3333333333	
244	87.23527	27.333334	59.9019363333	741.333333333	686.666666667	4.66666666667	
245	87.4214593333	29.3333333333	58.088126	776.333333333	717.666666667	11.0	
246	89.9964973333	30.166667	59.8298303333	778.333333333	718.0	4.33333333333	
247	90.744434	30.9999996667	59.744435	848.0	786.0	5.0	
248	89.8088003333	30.8333333333	58.9754666667	786.333333333	724.666666667	8.0	
249	92.5302656667	32.833333	59.696933	808.666666667	743.0	6.66666666667	
250	88.492429	31.166667	57.3257616667	812.666666667	750.333333333	9.33333333333	
251	87.125936	28.1666666667	58.959269	761.0	704.666666667	8.33333333333	
252	89.5332026667	32.3333336667	57.199869	746.333333333	681.666666667	12.6666666667	
253	90.6432406667	29.1666663333	61.4765743333	735.333333333	677.0	8.33333333333	
254	91.963647	32.5	59.463647	744.0	679.0	8.66666666667	
255	91.457706	30.8333333333	60.6243726667	786.0	724.333333333	5.66666666667	
256	91.3614996667	32.3333333333	59.0281663333	727.333333333	662.666666667	12.0	
257	95.73746	34.5000006667	61.2374593333	774.0	705.0	7.33333333333	
258	88.8221646667	29.333333	59.4888316667	763.666666667	705.0	6.0	
259	87.928679	29.666667	58.262012	749.333333333	690.0	10.6666666667	
260	90.702728	30.166667	60.5360613333	757.333333333	697.0	6.66666666667	
261	90.3651416667	29.8333336667	60.5318083333	769.0	709.333333333	10.0	
262	88.9334873333	29.166667	59.76682	780.333333333	722.0	5.33333333333	
263	92.4063393333	30.8333336667	61.5730056667	781.0	719.333333333	5.66666666667	
264	91.2313196667	31.333333	59.8979866667	749.0	686.333333333	10.6666666667	
265	93.9561106667	32.8333326667	61.122778	750.0	684.333333333	8.33333333333	
266	89.8898963333	29.8333333333	60.056563	773.666666667	714.0	5.66666666667	
